model,reference_trajectory,anchor,branch,prediction_step,valid,predicted_mean_x_m,predicted_mean_y_m,actual_x_m,actual_y_m,euclidean_error_mm
flow_matching,test_c03_side+1,2,15,4,1,-0.26692167948931456,0.6297897007316351,-0.26461586356163025,0.6371492147445679,7.712278106948462
flow_matching,test_c03_side+1,2,15,5,1,-0.31340127531439066,0.6280013844370842,-0.3148595690727234,0.6416113972663879,13.687916930614557
flow_matching,test_c03_side+1,2,15,6,1,-0.34607904590666294,0.6194994300603867,-0.3692539632320404,0.6402361989021301,31.09807670956491
flow_matching,test_c04_side-1,0,0,1,1,-0.00037109206755303603,-0.6446746308356524,1.8829317272039958e-10,-0.6445550918579102,0.38987052921281073
flow_matching,test_c04_side-1,0,0,2,1,-0.00038459439338112134,-0.634343083947897,-0.00011874251504195854,-0.6348369121551514,0.5608417954259163
flow_matching,test_c04_side-1,0,0,3,1,-0.001076806360174487,-0.6231110543012619,-0.0006333089550025761,-0.6232467293739319,0.46378623711600503
flow_matching,test_c04_side-1,0,0,4,1,-0.0022973789691604907,-0.6111759692430496,-0.0017969160107895732,-0.6107933521270752,0.6299674833973244
flow_matching,test_c04_side-1,0,0,5,1,-0.0036971235822420567,-0.5973994303494692,-0.0038178388494998217,-0.5978548526763916,0.4711493092518997
flow_matching,test_c04_side-1,0,0,6,1,-0.006544171061250381,-0.5841150116175413,-0.0068692597560584545,-0.5845913290977478,0.5766810222664487
flow_matching,test_c04_side-1,0,1,1,1,-0.0001385129992286238,-0.6455561853945255,1.3118622854690898e-10,-0.6455630660057068,0.13868392158988568
flow_matching,test_c04_side-1,0,1,2,1,-0.0006523139416003687,-0.637283718213439,-8.163891470758244e-05,-0.6377701163291931,0.7498353908213774
flow_matching,test_c04_side-1,0,1,3,1,-0.0010841833200174733,-0.6285244170576334,-0.00044515368063002825,-0.6284772753715515,0.6407661184724822
flow_matching,test_c04_side-1,0,1,4,1,-0.0025533957523293793,-0.6190425734966993,-0.0012872470542788506,-0.6184607744216919,1.393421217455282
flow_matching,test_c04_side-1,0,1,5,1,-0.0037714946975029306,-0.6086894031614065,-0.0027779911179095507,-0.6080182790756226,1.1989399072448184
flow_matching,test_c04_side-1,0,1,6,1,-0.005971506172500085,-0.597390690818429,-0.005061811301857233,-0.5972816944122314,0.9162013830146166
flow_matching,test_c04_side-1,0,2,1,1,-0.0006043757214229117,-0.6462348271161318,8.401249834699698e-11,-0.6465625166893005,0.6874958694852074
flow_matching,test_c04_side-1,0,2,2,1,-0.0006509873451250314,-0.6402609944343567,-5.158168642083183e-05,-0.6406794786453247,0.7310377408288438
flow_matching,test_c04_side-1,0,2,3,1,-0.0013687183873116737,-0.6336178500205278,-0.00028923439094796777,-0.6336828470230103,1.0814389990827298
flow_matching,test_c04_side-1,0,2,4,1,-0.002386505590948218,-0.6269391179084778,-0.0008556094253435731,-0.6261281371116638,1.7324355464674632
flow_matching,test_c04_side-1,0,2,5,1,-0.0030009099855305976,-0.6192897390574217,-0.0018802662380039692,-0.6182330250740051,1.5402879119238109
flow_matching,test_c04_side-1,0,2,6,1,-0.004829628768902694,-0.6108127012848854,-0.003475771751254797,-0.6100987195968628,1.5305876894402615
flow_matching,test_c04_side-1,0,3,1,1,-0.00016276455426122993,-0.6438082344830036,2.377901764383239e-10,-0.6437936425209045,0.1634175721562354
flow_matching,test_c04_side-1,0,3,2,1,-0.0003160015664889215,-0.6321703996509314,-0.0001514499745098874,-0.6326210498809814,0.4797529116816602
flow_matching,test_c04_side-1,0,3,3,1,-0.0010885124993365025,-0.6183897256851196,-0.0007965933764353395,-0.6193078756332397,0.9634397238791632
flow_matching,test_c04_side-1,0,3,4,1,-0.0023865438379289117,-0.6044640764594078,-0.002232190454378724,-0.6050461530685425,0.6021944419497007
flow_matching,test_c04_side-1,0,3,5,1,-0.005271317171718692,-0.5891978982836008,-0.004693020135164261,-0.5902756452560425,1.2230968886784197
flow_matching,test_c04_side-1,0,3,6,1,-0.00856271966767963,-0.5730263479053974,-0.008371463045477867,-0.5751758813858032,2.1580253193420904
flow_matching,test_c04_side-1,0,4,1,1,0.00033962095517381385,-0.6426480486989021,0.0007932028383947909,-0.6430391073226929,0.5988851075351568
flow_matching,test_c04_side-1,0,4,2,1,0.003224266842153156,-0.6317424140870571,0.0037962987553328276,-0.6317054629325867,0.5732241250267592
flow_matching,test_c04_side-1,0,4,3,1,0.007620240445248783,-0.6198634617030621,0.00922032818198204,-0.6203243136405945,1.6651322090367326
flow_matching,test_c04_side-1,0,4,4,1,0.014364760630996898,-0.6096135061234236,0.016692131757736206,-0.6111801862716675,2.8055557468140493
flow_matching,test_c04_side-1,0,4,5,1,0.022906524303834885,-0.6015413552522659,0.025394000113010406,-0.6058726906776428,4.994797540277107
flow_matching,test_c04_side-1,0,4,6,1,0.03147828747751191,-0.5968969725072384,0.034054625779390335,-0.6056210994720459,9.096587840712983
flow_matching,test_c04_side-1,0,5,1,1,0.0010339258979001897,-0.6365685388445854,0.0013852601405233145,-0.6364856362342834,0.36098281515114433
flow_matching,test_c04_side-1,0,5,2,1,0.005815945602080319,-0.6128343436866999,0.006749624852091074,-0.612673819065094,0.9473780111667963
flow_matching,test_c04_side-1,0,5,3,1,0.014521512435749173,-0.5852202158421278,0.01638294756412506,-0.5866873264312744,2.3700958246319668
flow_matching,test_c04_side-1,0,5,4,1,0.02617196599021554,-0.557793514803052,0.029573893174529076,-0.562322199344635,5.664105599699286
flow_matching,test_c04_side-1,0,5,5,1,0.040085282758809626,-0.5326971653848886,0.04509371891617775,-0.541771411895752,10.364669916709708
flow_matching,test_c04_side-1,0,5,6,1,0.052411190583370626,-0.5131838200613856,0.061309222131967545,-0.5264381766319275,15.964113929025068
flow_matching,test_c04_side-1,0,6,1,1,-0.0003576702756618033,-0.6426905244588852,-0.0007932025473564863,-0.6430391073226929,0.5578515686344294
flow_matching,test_c04_side-1,0,6,2,1,-0.003532096219714731,-0.6306198332458735,-0.0037962973583489656,-0.6317054629325867,1.1173155589754704
flow_matching,test_c04_side-1,0,6,3,1,-0.007888764841482043,-0.6193244308233261,-0.009220325388014317,-0.6203243136405945,1.665178410065979
flow_matching,test_c04_side-1,0,6,4,1,-0.01524011985748075,-0.6089730989187956,-0.01669212616980076,-0.6111801862716675,2.64188510617404
flow_matching,test_c04_side-1,0,6,5,1,-0.02373395423637703,-0.6001650188118219,-0.02539399452507496,-0.605872631072998,5.944120749448833
flow_matching,test_c04_side-1,0,6,6,1,-0.034607301582582295,-0.5957854129374027,-0.03405462205410004,-0.6056210994720459,9.85120217379404
flow_matching,test_c04_side-1,0,7,1,1,-0.0008758956385008787,-0.6362174674868584,-0.0013852595584467053,-0.6364856362342834,0.5756440567209172
flow_matching,test_c04_side-1,0,7,2,1,-0.005670684535289183,-0.6116013396531343,-0.00674962205812335,-0.612673819065094,1.521288357694504
flow_matching,test_c04_side-1,0,7,3,1,-0.014131285512121394,-0.5843704305589199,-0.016382940113544464,-0.5866873264312744,3.2307824017477618
flow_matching,test_c04_side-1,0,7,4,1,-0.027416225872002542,-0.5578009374439716,-0.02957388386130333,-0.562322199344635,5.009720268955515
flow_matching,test_c04_side-1,0,7,5,1,-0.04398272547405213,-0.5355670433491468,-0.045093704015016556,-0.541771411895752,6.303051830707585
flow_matching,test_c04_side-1,0,7,6,1,-0.0578805374680087,-0.5167018622159958,-0.06130920723080635,-0.5264381766319275,10.322383191308218
flow_matching,test_c04_side-1,0,8,1,1,-0.0005986850442241121,-0.6495757028460503,4.013540561195642e-19,-0.6495232582092285,0.6009777218075495
flow_matching,test_c04_side-1,0,8,2,1,-0.000905553711390894,-0.6498152185231447,1.343809705807975e-18,-0.6492934823036194,1.045101051084734
flow_matching,test_c04_side-1,0,8,3,1,-0.001828598011570648,-0.6515499781817198,2.840853792910786e-18,-0.6491813063621521,2.992386485187734
flow_matching,test_c04_side-1,0,8,4,1,-0.0024095235849017627,-0.6531391348689795,4.8966374974827e-18,-0.6491262912750244,4.680674910282049
flow_matching,test_c04_side-1,0,8,5,1,-0.002605835547001334,-0.6543096769601107,7.51129875189086e-18,-0.6490991115570068,5.8258364822605815
flow_matching,test_c04_side-1,0,8,6,1,-0.0034237785998811887,-0.6540847979485989,1.0683086414778493e-17,-0.6490856409072876,6.059193925325089
flow_matching,test_c04_side-1,0,9,1,1,-0.00035002097479264194,-0.644360575824976,1.8829317272039958e-10,-0.6445550918579102,0.4004388863189999
flow_matching,test_c04_side-1,0,9,2,1,-0.0006644535922077921,-0.6347560007125139,9.353140484336109e-10,-0.6354403495788574,0.9538517652182144
flow_matching,test_c04_side-1,0,9,3,1,-0.0012202398884255672,-0.6246462743729353,2.4333624004668764e-09,-0.6250689029693604,1.291358298226601
flow_matching,test_c04_side-1,0,9,4,1,-0.0012990101217837946,-0.6144539136439562,4.850356116747889e-09,-0.6142071485519409,1.3222454040309453
flow_matching,test_c04_side-1,0,9,5,1,-0.0013250990780306893,-0.6035832036286592,8.364346548717094e-09,-0.6031291484832764,1.400741164131409
flow_matching,test_c04_side-1,0,9,6,1,-0.0020533088645606767,-0.5918244048953056,1.3161348455525967e-08,-0.5919479727745056,2.057036791808441
flow_matching,test_c04_side-1,0,10,1,1,-0.0003971630981141061,-0.6495542638003826,4.013540561195642e-19,-0.6495232582092285,0.3983715265758968
flow_matching,test_c04_side-1,0,10,2,1,-0.0008016580291041464,-0.6499301791191101,1.343809705807975e-18,-0.6492934823036194,1.0237374812339215
flow_matching,test_c04_side-1,0,10,3,1,-0.0013609626316792856,-0.6512274835258722,2.840853792910786e-18,-0.6491813063621521,2.4574499527268454
flow_matching,test_c04_side-1,0,10,4,1,-0.0015332374057379639,-0.6532148197293282,4.8966374974827e-18,-0.6491262912750244,4.366564079915173
flow_matching,test_c04_side-1,0,10,5,1,-0.002208852062040023,-0.6532969418913126,7.51129875189086e-18,-0.6490991115570068,4.743501549235136
flow_matching,test_c04_side-1,0,10,6,1,-0.002265239443659084,-0.6542582008987665,1.0683086414778493e-17,-0.6490856409072876,5.646829783387965
flow_matching,test_c04_side-1,0,11,1,1,0.001510192222895057,-0.6334898974746466,0.0017794085433706641,-0.6336560845375061,0.31637883474136486
flow_matching,test_c04_side-1,0,11,2,1,0.00630283970531309,-0.6066563203930855,0.007515777833759785,-0.6090530157089233,2.686143581493534
flow_matching,test_c04_side-1,0,11,3,1,0.0145697979896795,-0.5821284465491772,0.015251480974256992,-0.5879431366920471,5.8545122041935675
flow_matching,test_c04_side-1,0,11,4,1,0.024093183281365782,-0.562786478549242,0.022273723036050797,-0.5740842223167419,11.443314634334103
flow_matching,test_c04_side-1,0,11,5,1,0.029084238805808127,-0.5533984955400229,0.02581734210252762,-0.5688046216964722,15.748693190812274
flow_matching,test_c04_side-1,0,11,6,1,0.03046087548136711,-0.5501880124211311,0.02615886740386486,-0.57111656665802,21.366133387800758
flow_matching,test_c04_side-1,0,12,1,1,-0.000909467267774744,-0.6352245714515448,-0.0011777403997257352,-0.6353345513343811,0.28994145608292965
flow_matching,test_c04_side-1,0,12,2,1,-0.0037508073037315626,-0.6115811690688133,-0.00409560976549983,-0.6121318340301514,0.6497081169932282
flow_matching,test_c04_side-1,0,12,3,1,-0.0076250869169598445,-0.5915996972471476,-0.006119864527136087,-0.5943097472190857,3.100010531148018
flow_matching,test_c04_side-1,0,12,4,1,-0.007068675557093229,-0.5961830355226994,-0.0082506462931633,-0.5932568311691284,3.155903474408483
flow_matching,test_c04_side-1,0,12,5,1,-0.0065854497988766525,-0.6104827784001827,-0.010400493629276752,-0.5983998775482178,12.670874177667821
flow_matching,test_c04_side-1,0,12,6,1,-0.006668867136113477,-0.6268710400909185,-0.012539692223072052,-0.6095137596130371,18.32325770133428
flow_matching,test_c04_side-1,0,13,1,1,-0.0001680402838246664,-0.64967673830688,0.00023135235824156553,-0.6490628719329834,0.7323567488168619
flow_matching,test_c04_side-1,0,13,2,1,0.002283510936649691,-0.6406728271394968,0.0020832812879234552,-0.6401885747909546,0.5240155048256502
flow_matching,test_c04_side-1,0,13,3,1,0.004563550937746186,-0.6250439286231995,0.005534687545150518,-0.6250431537628174,0.9711369165310361
flow_matching,test_c04_side-1,0,13,4,1,0.008407436311244965,-0.6126172542572021,0.009840119630098343,-0.6112983226776123,1.9473474275948017
flow_matching,test_c04_side-1,0,13,5,1,0.012772942543961108,-0.6050948910415173,0.013774809427559376,-0.6035367250442505,1.8524628275593686
flow_matching,test_c04_side-1,0,13,6,1,0.021138890675501898,-0.5837961193174124,0.02014581672847271,-0.5850704908370972,1.6156171063874807
flow_matching,test_c04_side-1,0,14,1,1,-0.00010477853675183724,-0.638195002451539,2.1842098962832068e-10,-0.638198971748352,0.10485391195733697
flow_matching,test_c04_side-1,0,14,2,1,-0.00027477541266307526,-0.6176083255559206,1.0489907831257028e-09,-0.6177091002464294,0.292673268554146
flow_matching,test_c04_side-1,0,14,3,1,-0.0007374507786153117,-0.5932447370141745,2.5903514888625523e-09,-0.594423234462738,1.3902135475067643
flow_matching,test_c04_side-1,0,14,4,1,-0.0012915207571495557,-0.5677038133144379,4.900283290254492e-09,-0.5701354146003723,2.7533113404708534
flow_matching,test_c04_side-1,0,14,5,1,-0.001265553111124973,-0.5422724038362503,8.05455258046095e-09,-0.5454283356666565,3.4002280485641085
flow_matching,test_c04_side-1,0,14,6,1,-0.0005018222327635158,-0.5170049946755171,1.2141428307188562e-08,-0.5205252766609192,3.5558716225233864
flow_matching,test_c04_side-1,0,15,1,1,-0.0002599013685085083,-0.652802312746644,0.0,-0.6535998582839966,0.83882513404379
flow_matching,test_c04_side-1,0,15,2,1,-0.0010544084225330153,-0.6613114010542631,0.0,-0.6631793975830078,2.145038030644399
flow_matching,test_c04_side-1,0,15,3,1,-0.0012261205906725081,-0.6768676415085793,0.0,-0.678691565990448,2.1977425277841958
flow_matching,test_c04_side-1,0,15,4,1,-0.0021349207643197587,-0.6967947632074356,0.0,-0.7000888586044312,3.9254236910722002
flow_matching,test_c04_side-1,0,15,5,1,-0.001502479294913428,-0.716370303183794,0.002054639859125018,-0.7104969024658203,6.866580857306006
flow_matching,test_c04_side-1,0,15,6,1,-0.002019198055677407,-0.7313145585358143,0.005245791748166084,-0.7166983485221863,16.322183432752787
flow_matching,test_c04_side-1,1,0,1,1,-0.2942604124546051,-0.303075322881341,-0.29439109563827515,-0.303453266620636,0.39989944306841657
flow_matching,test_c04_side-1,1,0,2,1,-0.3161329487338662,-0.2839572858065367,-0.31623226404190063,-0.28416457772254944,0.229855321570362
flow_matching,test_c04_side-1,1,0,3,1,-0.3378048622980714,-0.26374128833413124,-0.33760324120521545,-0.2639150619506836,0.26617350524442485
flow_matching,test_c04_side-1,1,0,4,1,-0.35882056318223476,-0.2421587728895247,-0.35825833678245544,-0.24268101155757904,0.7673537326552787
flow_matching,test_c04_side-1,1,0,5,1,-0.37908477056771517,-0.21966100670397282,-0.3779471814632416,-0.22047056257724762,1.3962412694698418
flow_matching,test_c04_side-1,1,0,6,1,-0.3980213310569525,-0.1957260351628065,-0.3964221775531769,-0.19732722640037537,2.262985927465093
flow_matching,test_c04_side-1,1,1,1,1,-0.29429755732417107,-0.30513867642730474,-0.29448145627975464,-0.305476576089859,0.38470119290043053
flow_matching,test_c04_side-1,1,1,2,1,-0.31622816249728203,-0.2887887470424175,-0.31664934754371643,-0.2895016670227051,0.8280409057728688
flow_matching,test_c04_side-1,1,1,3,1,-0.33843168523162603,-0.27199598867446184,-0.338605135679245,-0.27284279465675354,0.8643873144743776
flow_matching,test_c04_side-1,1,1,4,1,-0.3600881565362215,-0.25434695091098547,-0.36010685563087463,-0.2551635205745697,0.8167837361425073
flow_matching,test_c04_side-1,1,1,5,1,-0.3808605596423149,-0.23496677493676543,-0.38091421127319336,-0.23634204268455505,1.3763138724892134
flow_matching,test_c04_side-1,1,1,6,1,-0.4012168273329735,-0.21474825218319893,-0.4007965326309204,-0.2163546085357666,1.6604301755895658
flow_matching,test_c04_side-1,1,2,1,1,-0.2943180464208126,-0.3075146712362766,-0.2945430278778076,-0.3074999153614044,0.2254648350294164
flow_matching,test_c04_side-1,1,2,2,1,-0.3164914660155773,-0.2941781356930733,-0.3169575333595276,-0.29494842886924744,0.9003168033294404
flow_matching,test_c04_side-1,1,2,3,1,-0.3393013905733824,-0.280970617197454,-0.33939510583877563,-0.28218984603881836,1.2228252199650063
flow_matching,test_c04_side-1,1,2,4,1,-0.3615709310397506,-0.26707543805241585,-0.361648291349411,-0.2686026394367218,1.5291594703420504
flow_matching,test_c04_side-1,1,2,5,1,-0.38316904101520777,-0.25219542626291513,-0.3835143744945526,-0.25394555926322937,1.7838780033245898
flow_matching,test_c04_side-1,1,2,6,1,-0.40451719984412193,-0.23588789952918887,-0.40480315685272217,-0.2381311058998108,2.2613593770045397
flow_matching,test_c04_side-1,1,3,1,1,-0.2946016266942024,-0.30142982210963964,-0.2943040132522583,-0.3019367456436157,0.5878309536972542
flow_matching,test_c04_side-1,1,3,2,1,-0.31610458344221115,-0.27992033027112484,-0.3158499300479889,-0.28024134039878845,0.40975096491835894
flow_matching,test_c04_side-1,1,3,3,1,-0.33734440337866545,-0.25711239874362946,-0.3367278575897217,-0.2575152814388275,0.7365074174469289
flow_matching,test_c04_side-1,1,3,4,1,-0.3575775856152177,-0.23335411166772246,-0.3567167818546295,-0.23398396372795105,1.0666286757897185
flow_matching,test_c04_side-1,1,3,5,1,-0.37668515741825104,-0.20897067617624998,-0.3755827844142914,-0.20975537598133087,1.3531371046398155
